Class,Module Category,Source,Binding,Status Legend,Python Naming Note,Class Note
BundleTargetBody,Control Networks,isis/src/control/objs/BundleUtilities/BundleTargetBody.h,N/A,Y = converted; N = not converted; Partial = partially converted,Converted entries use the current Python name; unconverted entries use the proposed Python name,Qt 类型/信号槽较多

Group,C++ Method/Content,Python Class/Function Name,Converted,Notes
Public API,"QString formatWDotAdjustedSigmaString(int fieldWidth, int precision) const",isis_pybind.BundleTargetBody.format_w_dot_adjusted_sigma_string,N,Qt 类型/信号槽较多
Public API,"QString formatRadiusAdjustedSigmaString(int fieldWidth, int precision) const",isis_pybind.BundleTargetBody.format_radius_adjusted_sigma_string,N,Qt 类型/信号槽较多
Public API,virtual bool solvePoleRA(),isis_pybind.BundleTargetBody.solve_pole_ra,Y,Bound
Public API,virtual bool solvePoleRAVelocity(),isis_pybind.BundleTargetBody.solve_pole_ra_velocity,Y,Bound
Public API,virtual bool solvePoleRAAcceleration(),isis_pybind.BundleTargetBody.solve_pole_ra_acceleration,Y,Bound
Public API,virtual bool solvePoleDec(),isis_pybind.BundleTargetBody.solve_pole_dec,Y,Bound
Public API,virtual bool solvePoleDecVelocity(),isis_pybind.BundleTargetBody.solve_pole_dec_velocity,Y,Bound
Public API,virtual bool solvePoleDecAcceleration(),isis_pybind.BundleTargetBody.solve_pole_dec_acceleration,Y,Bound
Public API,virtual bool solvePM(),isis_pybind.BundleTargetBody.solve_pm,Y,Bound
Public API,virtual bool solvePMVelocity(),isis_pybind.BundleTargetBody.solve_pm_velocity,Y,Bound
Public API,virtual bool solvePMAcceleration(),isis_pybind.BundleTargetBody.solve_pm_acceleration,Y,Bound
Public API,virtual bool solveTriaxialRadii(),isis_pybind.BundleTargetBody.solve_triaxial_radii,Y,Bound
Public API,virtual bool solveMeanRadius(),isis_pybind.BundleTargetBody.solve_mean_radius,Y,Bound
Public API,int numberRadiusParameters(),isis_pybind.BundleTargetBody.number_radius_parameters,Y,Bound
Public API,virtual int numberParameters(),isis_pybind.BundleTargetBody.number_parameters,Y,Bound
Public API,void applyParameterCorrections(LinearAlgebra::Vector corrections),isis_pybind.BundleTargetBody.apply_parameter_corrections,N,Qt 类型/信号槽较多
Public API,double vtpv(),isis_pybind.BundleTargetBody.vtpv,Y,Bound
Public API,"Distance localRadius(const Latitude &lat, const Longitude &lon)",isis_pybind.BundleTargetBody.local_radius,Y,Bound
