Class,Module Category,Source,Binding,Status Legend,Python Naming Note,Class Note
ControlPoint,Control Networks,isis/src/control/objs/ControlPoint/ControlPoint.h,isis_pybind_standalone/src/control/bind_control_core.cpp,Y = converted; N = not converted; Partial = partially converted,Converted entries use the current Python name; unconverted entries use the proposed Python name,2026-04-11 已按 bind_control_core.cpp 当前真实导出面同步；QString/QList 已在绑定边界适配

Group,C++ Method/Content,Python Class/Function Name,Converted,Notes
Public API,QString GetRadiusSourceString() const,isis_pybind.ControlPoint.get_radius_source_string,Y,QString return adapted to Python str
Static/Factory,static QString SurfacePointSourceToString(SurfacePointSource::Source source),isis_pybind.ControlPoint.surface_point_source_to_string,Y,Static QString helper adapted to Python str
Static/Factory,static SurfacePointSource::Source StringToSurfacePointSource(QString str),isis_pybind.ControlPoint.string_to_surface_point_source,Y,Static enum parser adapted from Python str
Public API,QString GetSurfacePointSourceString() const,isis_pybind.ControlPoint.get_surface_point_source_string,Y,QString return adapted to Python str
Public API,SurfacePoint GetAprioriSurfacePoint() const,isis_pybind.ControlPoint.get_apriori_surface_point,Y,Returns SurfacePoint by value
Public API,RadiusSource::Source GetAprioriRadiusSource() const,isis_pybind.ControlPoint.get_apriori_radius_source,Y,Returns nested RadiusSource enum
Query,bool HasAprioriRadiusSourceFile() const,isis_pybind.ControlPoint.has_apriori_radius_source_file,Y,Bound as has_apriori_radius_source_file()
Public API,QString GetAprioriRadiusSourceFile() const,isis_pybind.ControlPoint.get_apriori_radius_source_file,Y,QString return adapted to Python str
Public API,SurfacePointSource::Source GetAprioriSurfacePointSource() const,isis_pybind.ControlPoint.get_apriori_surface_point_source,Y,Returns nested SurfacePointSource enum
Query,bool HasAprioriSurfacePointSourceFile() const,isis_pybind.ControlPoint.has_apriori_surface_point_source_file,Y,Bound as has_apriori_surface_point_source_file()
Public API,QString GetAprioriSurfacePointSourceFile() const,isis_pybind.ControlPoint.get_apriori_surface_point_source_file,Y,QString return adapted to Python str
Public API,int GetNumMeasures() const,isis_pybind.ControlPoint.get_num_measures,Y,Bound as get_num_measures()
Public API,int GetNumValidMeasures() const,isis_pybind.ControlPoint.get_num_valid_measures,Y,Bound as get_num_valid_measures()
Public API,int GetNumLockedMeasures() const,isis_pybind.ControlPoint.get_num_locked_measures,Y,Bound as get_num_locked_measures()
Query,bool HasSerialNumber(QString serialNumber) const,isis_pybind.ControlPoint.has_serial_number,Y,QString input adapted from Python str
Query,bool HasChooserName() const,isis_pybind.ControlPoint.has_chooser_name,Y,Bound as has_chooser_name()
Query,bool HasDateTime() const,isis_pybind.ControlPoint.has_date_time,Y,Bound as has_date_time()
Public API,"int IndexOf(ControlMeasure *, bool throws = true) const",isis_pybind.ControlPoint.index_of,Y,Measure and serial-number overloads are exposed
Public API,"int IndexOf(QString sn, bool throws = true) const",isis_pybind.ControlPoint.index_of,Y,Measure and serial-number overloads are exposed
Public API,int IndexOfRefMeasure() const,isis_pybind.ControlPoint.index_of_ref_measure,Y,Bound as index_of_ref_measure()
Query,bool IsReferenceExplicit() const,isis_pybind.ControlPoint.is_reference_explicit,Y,Bound as is_reference_explicit()
Public API,QString GetReferenceSN() const,isis_pybind.ControlPoint.get_reference_sn,Y,QString return adapted to Python str
Public API,"void emitMeasureModified(ControlMeasure *measure, ControlMeasure::ModType modType, QVariant oldValue, QVariant newValue)",isis_pybind.ControlPoint.emit_measure_modified,N,QVariant-bearing signal helper remains intentionally unbound; no stable Python-facing contract yet
Public API,Statistics GetStatistic(long dataType) const,isis_pybind.ControlPoint.get_statistic,Y,Bound for long dataType overload
Public API,QList< ControlMeasure * > getMeasures(bool excludeIgnored = false) const,isis_pybind.ControlPoint.get_measures,Y,QList<ControlMeasure *> adapted to Python list with reference_internal lifetime
Public API,QList< QString > getCubeSerialNumbers() const,isis_pybind.ControlPoint.get_cube_serial_numbers,Y,QList<QString> adapted to Python list[str]
Public API,void ZeroNumberOfRejectedMeasures(),isis_pybind.ControlPoint.zero_number_of_rejected_measures,Y,Bound as zero_number_of_rejected_measures()
Mutation/Configuration,void SetNumberOfRejectedMeasures(int numRejected),isis_pybind.ControlPoint.set_number_of_rejected_measures,Y,Bound as set_number_of_rejected_measures(num_rejected)
Public API,int GetNumberOfRejectedMeasures() const,isis_pybind.ControlPoint.get_number_of_rejected_measures,Y,Bound as get_number_of_rejected_measures()
Public API,double GetSampleResidualRms() const,isis_pybind.ControlPoint.get_sample_residual_rms,Y,Bound as get_sample_residual_rms()
Public API,double GetLineResidualRms() const,isis_pybind.ControlPoint.get_line_residual_rms,Y,Bound as get_line_residual_rms()
Public API,double GetResidualRms() const,isis_pybind.ControlPoint.get_residual_rms,Y,Bound as get_residual_rms()
Mutation/Configuration,void ClearJigsawRejected(),isis_pybind.ControlPoint.clear_jigsaw_rejected,Y,Bound as clear_jigsaw_rejected()
