Class,Module Category,Source,Binding,Status Legend,Python Naming Note,Class Note
BundleSolutionInfo,Control Networks,isis/src/control/objs/BundleSolutionInfo/BundleSolutionInfo.h,src/control/bind_bundle_advanced.cpp,Y = converted; N = not converted; Partial = partially converted,Converted entries use the current Python name; unconverted entries use the proposed Python name,Qt 类型/信号槽较多

Group,C++ Method/Content,Python Class/Function Name,Converted,Notes
Public API,QString runTime() const,isis_pybind.BundleSolutionInfo.run_time,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Public API,QString name() const,isis_pybind.BundleSolutionInfo.name,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Public API,"bool outputImagesCSVHeader(std::ofstream &fpOut, BundleObservationQsp observations)",isis_pybind.BundleSolutionInfo.output_images_csv_header,N,Qt 类型/信号槽较多
Public API,bool outputHeader(std::ofstream &fpOut),isis_pybind.BundleSolutionInfo.output_header,N,Qt 类型/信号槽较多
Public API,bool outputText(),isis_pybind.BundleSolutionInfo.output_text,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Public API,bool outputImagesCSV(),isis_pybind.BundleSolutionInfo.output_images_csv,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Public API,bool outputPointsCSV(),isis_pybind.BundleSolutionInfo.output_points_csv,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Public API,bool outputLidarCSV(),isis_pybind.BundleSolutionInfo.output_lidar_csv,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Public API,bool outputResiduals(),isis_pybind.BundleSolutionInfo.output_residuals,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
Read/Write IO,"void save(QXmlStreamWriter &stream, const Project *project, FileName newProjectRoot) const",isis_pybind.BundleSolutionInfo.save,N,Qt 类型/信号槽较多
Public API,"QString surfacePointCoordName(SurfacePoint::CoordinateType type, SurfacePoint::CoordIndex coordInx) const",isis_pybind.BundleSolutionInfo.surface_point_coord_name,Y,2026-04-13 台账同步；当前 Python 绑定可用（src/control/bind_bundle_advanced.cpp）
